District,lat,lon,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
LOWER SUBANSIRI,27.588339522166216,93.77652159383547,17.80629958960328,0.5777906976744185,7.72513679890561,82.86357045143639,12.93620383036936,14.075540355677155,22.485410396716826,87.73893296853625
LONGLENG,26.552080838253392,94.7955313401547,19.780383036935703,0.28872777017783857,5.31203830369357,78.21722298221614,15.689938440492476,15.546532147742818,25.36316689466484,89.36980164158686
NONEI,24.677348039466796,93.45593821900395,21.363378932968534,0.30892612859097124,3.3163885088919285,73.39587551299589,16.614548563611493,16.654213406292747,27.667325581395353,91.32547195622436
PHERZAWL,24.304682129064567,93.22055356719702,23.42889876880985,0.18431600547195626,5.021846785225718,74.42600547195623,16.614548563611493,18.605533515731874,29.5609097127223,95.81016415868675
TENGNOUP>L,24.412591263868162,94.22278386615189,23.79108755129959,0.30517783857729136,2.866956224350205,66.7748563611491,16.31327633378933,18.284808481532146,30.849179206566347,94.06645690834473
K>NGPOKPI,24.992919602765635,93.9477372385507,20.600704514363883,0.5350068399452804,3.461860465116279,74.79344733242134,16.614548563611493,16.189254445964433,26.313194254445964,90.47989740082079
KAKCHING,24.42786141207015,93.9178079741018,21.363378932968534,0.30892612859097124,3.3163885088919285,73.39587551299589,16.614548563611493,16.654213406292747,27.667325581395353,91.32547195622436
CHARKHI D>DRI,28.576820600064284,76.15347281147957,25.327257181942542,1.8732421340629277,2.0675307797537616,49.3504172366621,17.108221614227087,19.273071135430918,32.490253077975375,98.02037619699041
JH>RGR>M,22.363242147413565,86.95534663772622,25.37948016415869,1.8678317373461013,4.351963064295486,73.5067099863201,16.47704514363885,20.479781121751024,31.08515731874145,99.67357729138168
PASCHIM BARDDHAM>N,23.636452511457616,87.19915174741935,25.56517783857729,1.8931463748290016,3.980533515731874,71.22060191518467,15.984904240766074,20.600526675786593,31.22949384404924,100.09095759233927
K>LIMPONG,27.03454523953338,88.6308902807043,18.60580027359781,0.8745964432284542,7.770547195622435,76.22341313269494,14.480280437756496,15.36221614227086,22.908344733242135,88.02397400820793
JOGULAMBA GADWAL,16.071697275453474,77.78099336158732,27.43569767441861,2.762886456908345,2.0161012311901505,61.13206566347469,18.97999316005472,21.81277701778386,33.86269493844049,96.67838577291383
SIANG,28.40438539361249,94.80891235765719,16.13356361149111,0.319890560875513,8.04827633378933,80.64869357045144,12.243050615595076,12.095991792065664,21.262681258549932,85.17901504787962
WEST SIANG,28.158358841552644,94.61986390599276,18.039158686730506,0.4608071135430916,8.688050615595076,81.81290697674419,12.243050615595076,14.321231190150478,22.747612859097124,88.35596443228455
SHI YOMI,28.676965213940015,94.26098321558504,12.467305061559507,0.5943365253077976,6.819138166894665,84.69844049247605,12.243050615595076,8.932154582763339,17.158009575923394,78.81403556771545
LEPA RADA,27.925490518685265,94.71608564935607,20.660902872777015,0.3421819425444596,9.317537619699044,78.57907660738714,13.910711354309164,16.451648426812586,25.803481532147746,93.15465800273597
PAKKE KESSANG,27.105402104976267,93.03525482699176,21.937393980848153,0.7957250341997263,5.601709986320109,77.79582079343365,12.93620383036936,18.05729822161423,26.753283173734612,94.63210670314639
KRA DAADI,28.017788991250413,93.67296021085643,14.713269493844049,0.41422708618331056,7.048679890560876,83.77050615595076,12.984001367989057,11.117770177838578,19.540875512995896,81.90492476060192
NAMSAI,27.701176195236233,96.0431833957701,20.770889192886457,0.267421340629275,7.261299589603284,78.72772229822161,14.063406292749658,17.00168946648427,25.275683994528045,92.93186046511629
KAMLE,27.74151787338525,94.0781760008514,22.021292749658002,0.9322229822161422,8.023495212038302,78.50283857729137,13.910711354309164,18.361347469220245,26.321012311901505,95.20791381668947
KUMURAM BHEEM,19.35709482946151,79.41980210390726,26.845861833105335,1.9513406292749655,3.927400820793434,62.41837893296854,17.67595075239398,21.430300957592337,32.95876196990424,97.88357045143638
MANCHERIAL,18.991463367283938,79.5123153123718,27.120889192886455,1.9498837209302327,3.8288235294117645,62.55329685362518,18.025526675786594,21.726935704514364,33.186566347469224,98.07683994528044
NIRMAL,19.11318059810977,78.31494187727027,26.64453488372093,2.1810465116279065,3.01922024623803,60.16120383036935,17.77121751025992,21.167626538987687,32.927927496580025,96.47292749658001
KAMAREDDY,18.324813814252067,78.06168068013505,26.418337893296854,2.259268125854993,3.045232558139535,61.70126538987688,18.197900136798907,21.12519151846785,32.4675512995896,96.03782489740081
SANGAREDDY,17.785340273076017,77.87412888238835,25.821347469220246,2.382941176470588,2.9939740082079345,63.93963748290014,18.253207934336526,20.69924076607387,31.723508891928866,95.17044459644323
NAGARKURNOOL,16.382245762017373,78.59598789888081,26.474740082079343,2.61203146374829,2.2784131326949386,66.0121682626539,18.461949384404928,21.397845417236663,32.513987688098496,96.2647606019152
WANAPARTHY,16.287717811881933,78.04950730747704,26.587051983584136,2.625656634746922,2.2795896032831733,63.76735294117647,18.461949384404928,21.257216142270863,32.80982900136799,95.95577975376197
NARAYANPET,16.63825380121222,77.58272734851475,27.06730506155951,2.642571819425444,2.2014432284541727,61.35189466484268,18.97999316005472,21.511135430916553,33.38074555403556,96.28647742818059
VIKARABAD,17.24631017510941,77.75081053451076,26.4925170998632,2.5799042407660737,2.540184678522572,62.080519835841315,18.253207934336526,21.03434336525308,32.740451436388504,95.51976744186047
MEDCHAL-MALKAJGIRI,17.5442136297834,78.55769637977221,25.660170998632008,2.3978659370725035,2.847872777017784,66.17876196990424,18.15651846785226,20.65950068399453,31.560376196990422,95.32603283173735
YADADRI BHUVANAGIRI,17.451240156517734,78.97869652858273,25.660170998632008,2.3978659370725035,2.847872777017784,66.17876196990424,18.15651846785226,20.65950068399453,31.560376196990422,95.32603283173735
SURYAPET,17.0806425160431,79.75439522696011,27.738645690834474,2.088406292749658,2.9606976744186047,68.70625854993159,18.14935704514364,22.69348837209302,33.657072503419975,99.41731190150477
KHAMMAM,17.20594748558573,80.36513092364079,27.449042407660738,2.022106703146375,3.408857729138167,71.9035294117647,17.84951436388509,22.637250341997266,33.23974692202462,99.53690834473323
MAHABUBABAD,17.675221861984003,79.9962763514839,27.201764705882354,2.0168057455540356,3.3430642954856356,68.09370725034199,18.14935704514364,22.09722982216142,33.0034952120383,98.53614227086183
JANGAON,17.727858951664345,79.28432511969916,26.866183310533515,2.175957592339261,3.0118057455540357,66.24170998632012,18.14935704514364,21.75281805745554,32.72806429548564,97.58119015047879
WARANGAL (URBAN),18.046533506131915,79.4637298126053,26.62759917920657,2.1184746922024624,3.3792749658002736,65.9267852257182,18.025526675786594,21.499521203830373,32.411060191518466,97.37898084815322
WARANGAL (RURAL),17.91920445660429,79.73748204606902,27.03705198358413,1.9449521203830367,3.783871409028728,67.01801641586867,18.14935704514364,21.833324213406293,32.80487688098495,98.2995485636115
JAYASHANKAR BHUPALAPALLY,18.506029604307855,79.92436530477643,27.331634746922024,1.829829001367989,4.157195622435021,64.91100547195623,18.025526675786594,21.96577291381669,33.22738030095759,98.66826949384405
PEDDAPALLI,18.62015462592669,79.45368147548346,27.04280437756498,2.006545827633379,3.645978112175102,63.91319425444596,18.025526675786594,21.755533515731873,32.96941860465116,97.97236662106704
JAGTIAL,18.832238117998603,78.87789627348964,26.622496580027363,2.108016415868673,3.3665047879616963,61.826279069767445,18.197900136798907,21.291922024623805,32.71835157318741,96.9266415868673
RANJANNA SIRCILLA,18.414095669201394,78.76344671626241,26.419774281805743,2.162311901504788,3.280499316005472,62.8599658002736,18.197900136798907,21.184671682626536,32.44837893296854,96.49718194254446
MEDAK,17.95320911036934,78.2650375471009,25.821347469220246,2.382941176470588,2.9939740082079345,63.93963748290014,18.15651846785226,20.69924076607387,31.723508891928866,95.17044459644323
EAST SIANG,28.04821846476818,95.35399979291034,23.86673050615595,0.5124145006839946,9.82267441860465,71.63969904240767,13.100909712722297,19.777346101231192,29.15791381668946,97.31396032831738
LONGDING,26.855200864408225,95.32765870886202,21.00002735978112,0.23340629274965802,6.007763337893296,77.3079001367989,14.789726402188782,16.757332421340628,26.837435020519838,91.51850205198357
ARIYAL@R,11.162551180659596,79.24297227057929,27.99939808481532,2.690212038303694,3.4620246238030092,74.05634062927496,18.79906976744186,24.220978112175107,32.8674829001368,100.42197674418604
CHENGALPATTU,12.582979106144899,79.99917107888632,27.854582763337888,3.1544117647058822,4.200054719562243,76.44702462380302,18.774774281805747,25.30393296853625,31.140369357045145,100.51320793433652
CHENNAI,13.10042792279548,80.23489305972107,27.785896032831733,2.9117989056087548,4.3039466484268125,75.4764705882353,18.210800273597812,24.719753761969905,31.766518467852258,100.30161422708619
COIMBATORE,10.878061635643705,76.97574732488214,24.48298221614227,1.9763953488372092,3.7810054719562243,77.8683926128591,18.153173734610125,20.413105335157322,29.869322845417233,94.91863201094394
CUDDALORE,11.535937458779372,79.45050799906765,27.932291381668946,2.574610123119015,3.481443228454173,73.74190834473323,18.79906976744186,24.02285225718194,32.953953488372086,100.21779069767442
DHARMAPURI,12.100517314638896,78.19324816099592,25.741162790697675,2.047469220246238,2.925601915184679,71.30593023255814,18.86453488372093,20.757941176470588,31.91925444596443,95.50543091655267
DINDIGUL,10.391668921524328,77.81966550539582,26.96361149110807,2.2282763337893297,2.9680232558139537,72.01729138166894,18.666559507523942,22.31868673050616,32.81836525307797,98.2292954856361
ERODE,11.479548580845517,77.38025356067227,26.22796169630643,1.5147469220246237,2.6820725034199726,69.54448700410396,18.813632010943913,21.305389876880987,32.46186730506156,96.22624487004106
K>NCHIPURAM,12.832663702711061,79.84973208133215,27.785896032831733,2.9117989056087548,4.3039466484268125,75.4764705882353,18.774774281805747,24.719753761969905,31.766518467852258,100.30161422708619
KALLAKKURICHI,11.803600414215088,79.03451397861969,26.023885088919286,2.1914295485636113,3.17296169630643,73.55763337893296,18.79906976744186,21.399302325581395,31.906354309165526,96.66802325581395
KANY>KUMARI,8.308117914319412,77.35958955597444,26.048515731874144,2.8041176470588236,3.6075649794801645,79.53715458276334,18.72145690834473,22.626402188782492,30.796785225718196,98.01478112175101
KAR@R,10.844321913457502,78.13462383767933,27.266470588235297,2.3658139534883724,2.5725991792065668,70.3432489740082,19.28785909712722,22.353885088919288,33.4065389876881,98.42904924760603
MADURAI,9.922719931264737,78.00521392641278,27.0206976744186,1.9559644322845418,3.414801641586868,73.00006155950751,19.55626538987688,22.476648426812584,32.770834473324214,98.41862517099864
N|LGIRIS,11.453320006424592,76.62611487240844,23.409945280437753,1.8379685362517098,3.0975923392612863,75.6731805745554,17.924883720930232,19.01858413132695,29.22505471956224,92.28734610123118
N>GAPATTINAM,10.841301072556544,79.73789078847548,28.265800273597815,3.993809849521204,3.6664911080711353,77.16396716826266,18.858679890560875,26.587113543091657,30.30499316005472,100.83541039671682
N>MAKKAL,11.318777686204243,78.13566654509572,26.829247606019152,2.073502051983584,2.59906292749658,69.92247606019153,18.786210670314638,21.747106703146372,33.11021203830369,97.31378248974008
PERAMBAL@R,11.275075774517221,78.89164711333095,26.58183994528044,2.3034883720930233,2.9573666210670315,73.00472640218878,18.786210670314638,21.93614911080711,32.49935704514364,97.60711354309166
PUDUKKOTTAI,10.36078174367282,78.87939952624129,27.732852257181943,2.4191450068399454,3.0606087551299592,72.73872093023256,19.28785909712722,23.341210670314638,33.26935020519836,99.77909712722297
R>MAN>THAPURAM,9.437608929968032,78.68576125018926,28.304343365253075,3.5674897400820793,3.275861833105335,74.03108755129959,19.55626538987688,25.279842681258554,32.09818741450068,100.5797195622435
R>NIPPETTAI,12.949901692030677,79.46168633688296,26.728016415868673,2.149863201094391,3.650410396716826,74.16095075239397,18.774774281805747,22.213679890560876,32.525239398084814,98.34731190150478
SALEM,11.69021496181703,78.13714550807396,26.829247606019152,2.073502051983584,2.59906292749658,69.92247606019153,18.786210670314638,21.747106703146372,33.11021203830369,97.31378248974008
SIVAGANGA,9.916501118918431,78.59607585426433,27.93660054719562,2.623796169630643,3.31062243502052,73.31893296853625,19.55626538987688,23.986552667578657,32.90725718194254,100.0136388508892
TENI,9.891794336700444,77.43840672440169,23.567099863201094,1.500075239398085,3.8896716826265383,77.61231190150478,18.278221614227085,19.456805745554036,28.92982900136799,93.12069083447334
TENKASI,9.092517642934531,77.45992356401221,26.02190150478796,2.2944733242134063,3.7663953488372095,78.8298974008208,18.278221614227085,22.063891928864567,31.278741450068402,98.11857729138165
THANJ>V@R,10.670695804372865,79.24146281748803,28.17130642954856,3.0272298221614222,3.6423461012311904,74.80668262653899,18.858679890560875,25.01896716826265,32.198967168262655,100.58631326949384
THIRUV>R@R,10.679398976147317,79.53358147672697,28.17130642954856,3.0272298221614222,3.6423461012311904,74.80668262653899,18.858679890560875,25.01896716826265,32.198967168262655,100.58631326949384
TIRUCHIR>PALLI,10.891184004109101,78.57039714460745,27.331771545827635,2.446060191518468,2.870793433652531,72.4786046511628,19.28785909712722,22.724404924760602,33.169350205198356,99.02893980848152
TIRUNELVELI,8.575006955556677,77.59040800357074,26.048515731874144,2.8041176470588236,3.6075649794801645,79.53715458276334,18.72145690834473,22.626402188782492,30.796785225718196,98.01478112175101
TIRUPP@R,10.838976822820927,77.40726688272964,26.828789329685364,2.4142749658002733,2.7592749658002735,70.34179206566348,18.666559507523942,22.136511627906977,32.792906976744185,97.68209986320109
TIRUPPATT@R,12.593926996787896,78.65511459824309,25.76030779753762,2.2439398084815325,3.267619699042408,73.54431600547196,18.86453488372093,21.066798905608756,31.714863201094396,96.2101025991792
TIRUVALL@R,13.244044687451334,79.93276497147475,27.785896032831733,2.9117989056087548,4.3039466484268125,75.4764705882353,18.43136114911081,24.719753761969905,31.766518467852258,100.30161422708619
TIRUVANN>MALAI,12.432635190761834,79.16649701788036,27.010335157318742,2.1624623803009575,3.7342544459644325,74.84847469220246,18.774774281805747,22.63950752393981,32.639993160054715,99.03033515731875
TUTICORIN,8.901448570202827,77.99762781695763,28.14450068399453,3.23047195622435,3.1899658002735976,73.99060191518468,18.72145690834473,24.537989056087547,32.91019835841314,100.48428180574557
VELLORE,12.914206462097832,78.96587552534484,25.087441860465113,2.4325649794801643,3.1654856361149113,73.26805745554036,18.86453488372093,20.387298221614227,31.0903146374829,94.94002051983584
VILLUPURAM,12.139718453297991,79.54060415043442,27.624924760601914,2.3541792065663474,3.6276880984952116,74.0074897400821,18.774774281805747,23.526737346101235,32.88058139534884,99.77929548563611
VIRUDHUNAGAR,9.492324394221587,77.90571862939954,27.794596443228453,2.4091039671682624,3.433693570451436,73.32593707250342,18.278221614227085,23.456511627906977,33.40567031463748,99.94973324213407
KRISHNAGIRI,12.49016011454484,78.0323550151647,24.69646374829001,2.463659370725034,3.281128590971272,72.44826265389877,18.86453488372093,19.827770177838577,30.831627906976742,93.8863269493844
DISPUTED (NIMACH & CHITTAURGARH ),25.038083048014556,75.17705273401818,25.13547879616963,2.2248837209302326,2.343337893296854,53.2436046511628,18.816963064295486,19.148262653898765,31.989938440492477,95.92798221614228
DISPUTED (B>R>N & SHEOPUR,25.33800579405048,76.73786577070614,25.788358413132695,2.0797400820793435,2.0973392612859096,52.11871409028728,18.445109439124487,19.621470588235294,32.71288645690834,97.05373461012312
DISPUTED (S>BAR K>NTHA & UDAIPUR),23.395617851608925,73.33617995126447,26.722694938440494,2.3884199726402193,2.322168262653899,52.86047879616963,18.88486320109439,20.593809849521204,33.756662106703146,99.03748974008208
DISPUTED (S>BAR K>NTHA & SIROHI),24.408488253226633,72.96659883711592,25.20518467852257,2.2170998632010943,2.5487277701778384,52.16354309165527,19.216025991792065,19.318563611491108,32.159712722298224,95.92727086183311
DADRA & NAGAR HAVELI,20.19460114523771,73.07085296590844,26.60605335157319,2.475827633378933,6.681949384404925,65.38958276333788,17.948372093023256,21.80451436388509,32.986785225718194,98.95798221614226
BAKSA,26.66020763255374,91.35121984246611,24.453187414500682,1.5801504787961695,4.71140218878249,78.01627222982216,15.54358413132695,20.561634746922024,29.16627906976744,100.148707250342
BARPETA,26.341729783058216,91.00365202288818,24.453187414500682,1.5801504787961695,4.71140218878249,78.01627222982216,15.54358413132695,20.561634746922024,29.16627906976744,100.148707250342
BISWANATH,26.812104094485715,93.3128254363396,21.937393980848153,0.7957250341997263,5.601709986320109,77.79582079343365,15.664473324213406,18.05729822161423,26.753283173734612,94.63210670314639
BONGAIGAON,26.35404526833361,90.61404432912927,24.18009575923393,1.5824555403556773,5.804056087551299,78.93610807113542,14.96731874145007,20.461662106703148,28.455923392612856,99.69116279069766
CACHAR,24.81246937778952,92.85483543940903,22.811662106703146,0.18584131326949382,5.205991792065664,76.98123119015048,16.42312585499316,18.274049247606023,28.61319425444597,95.65168946648429
CHARAIDEO,27.06776525322653,95.05976832302483,23.668419972640223,0.3282900136798906,5.959787961696306,75.8886730506156,14.885978112175103,19.434603283173733,29.21785909712722,96.95429548563611
CHIRANG,26.659673161549545,90.59586160528606,24.18009575923393,1.5824555403556773,5.804056087551299,78.93610807113542,14.96731874145007,20.461662106703148,28.455923392612856,99.69116279069766
DARRANG,26.447689583700267,92.0294522203959,24.44733242134063,1.6890560875512997,4.539876880984953,75.79237346101232,15.497517099863202,20.52214774281806,29.38075239398085,99.27300957592338
DHEMAJI,27.589777376171043,94.77496138342786,24.53729138166895,0.5295485636114912,7.653337893296854,73.74645690834474,13.910711354309164,20.326005471956226,29.781723666210674,98.75558823529411
DHUBRI,26.15336916637418,90.0368956522828,24.63491108071135,1.5898837209302326,7.08577291381669,77.5801436388509,14.96731874145007,20.68419972640219,29.154842681258547,99.95532831737346
DIBRUGARH,27.366985752361657,95.05310582468508,24.53729138166895,0.5295485636114912,7.653337893296854,73.74645690834474,14.885978112175103,20.326005471956226,29.781723666210674,98.75558823529411
DIM> H>SAO,25.377939511062333,93.03096610537023,22.289302325581396,0.17595075239398086,4.0236662106703145,77.32543091655266,16.02344049247606,17.905813953488373,27.92553351573187,94.84963064295484
GOALPARA,26.050241552883357,90.60746638038034,24.361155950752394,1.3651846785225719,6.3782147742818065,78.43095075239398,14.96731874145007,20.45841997264022,29.08549931600547,99.34556771545826
GOLAGHAT,26.443087282619295,93.83135290133659,23.897489740082083,0.5826744186046512,4.705991792065664,76.07025307797537,15.664473324213406,19.622277701778387,29.36245554035568,97.85113543091656
HAILAKANDI,24.497097197066303,92.58778728971603,24.85756497948016,0.2998221614227086,8.256627906976743,77.02242134062928,16.42312585499316,19.94829001367989,30.886333789329687,99.5827633378933
HOJAI,25.97820087348634,92.97992596787579,24.759274965800273,0.40983584131326956,3.264459644322845,72.3477291381669,15.400841313269495,19.886456908344734,30.824671682626537,98.34025307797539
JORHAT,26.695490585428526,94.27641746376582,22.80798905608755,0.5527633378932968,4.986928864569085,76.47577975376197,15.689938440492476,18.499897400820792,28.19147058823529,95.51114911080711
KAMRUP METRO,26.128528399522803,91.8919398764276,23.042346101231193,0.537469220246238,5.817195622435021,78.23113543091655,15.54358413132695,18.505540355677155,29.04028727770178,96.34478112175103
KAMRUP RURAL,26.10037955218203,91.41629463685854,24.462592339261285,1.7695554035567715,6.062537619699043,76.58708618331053,15.54358413132695,20.453235294117647,29.298912448700406,98.8183857729138
KARBI ANGLONG,26.15685742504974,93.40479542745206,24.759274965800273,0.40983584131326956,3.264459644322845,72.3477291381669,15.664473324213406,19.886456908344734,30.824671682626537,98.34025307797539
KARIMGANJ,24.579503278468607,92.37905157564269,24.85756497948016,0.2998221614227086,8.256627906976743,77.02242134062928,16.42312585499316,19.94829001367989,30.886333789329687,99.5827633378933
KOKRAJHAR,26.49277001266744,90.11879929403811,23.75406976744186,1.2927428180574556,6.878112175102599,78.01687414500684,14.96731874145007,19.748043775649794,28.316833105335153,98.84956908344734
LAKHIMPUR,27.174005858100905,94.14070716171798,24.15398084815321,1.0543775649794802,6.185129958960328,76.60313269493844,13.910711354309164,20.338741450068397,28.581046511627907,98.66885772913817
MAJULI,26.93818993078336,94.1717450085462,24.15398084815321,1.0543775649794802,6.185129958960328,76.60313269493844,15.689938440492476,20.338741450068397,28.581046511627907,98.66885772913817
MARIGAON,26.28181217147662,92.28404962608546,24.693091655266755,1.3566279069767442,3.8950205198358416,73.80494528043776,15.497517099863202,20.384028727770175,29.999958960328318,98.86595759233926
NAGAON,26.36239751209735,92.75357120591319,24.693091655266755,1.3566279069767442,3.8950205198358416,73.80494528043776,15.497517099863202,20.384028727770175,29.999958960328318,98.86595759233926
NALBARI,26.370535669234442,91.38242124460864,24.453187414500682,1.5801504787961695,4.71140218878249,78.01627222982216,15.54358413132695,20.561634746922024,29.16627906976744,100.148707250342
SIBSAGAR,26.970449520908296,94.66494427613864,24.15398084815321,1.0543775649794802,6.185129958960328,76.60313269493844,15.689938440492476,20.338741450068397,28.581046511627907,98.66885772913817
SONITPUR,26.75853384324297,92.65100587085504,19.658967168262652,0.5255882352941177,4.492147742818058,78.97648426812586,15.497517099863202,15.778358413132695,24.577790697674416,90.9734952120383
SOUTH SALMARA MANCACHAR,25.778073125513224,89.93172290107763,24.63491108071135,1.5898837209302326,7.08577291381669,77.5801436388509,15.793522571819423,20.68419972640219,29.154842681258547,99.95532831737346
TINSUKIA,27.5799518395474,95.61957858981313,24.28707250341997,0.38790697674418606,7.591340629274966,75.82885772913818,14.885978112175103,19.770047879616964,30.113269493844047,98.36294801641587
UDALGURI,26.730123491062628,92.03140711695107,24.44733242134063,1.6890560875512997,4.539876880984953,75.79237346101232,15.497517099863202,20.52214774281806,29.38075239398085,99.27300957592338
WEST KARBI ANGLONG,25.84999555918512,92.53296855451232,23.493536251709987,0.3745896032831738,4.0683310533515735,76.11074555403557,15.400841313269495,18.67985636114911,29.721798905608754,96.74543775649796
